LocationID,TractFIPS_2020_str,StateAbbr,StateDesc,CountyName,Annual Checkup,Arthritis,Binge Drinking,COPD,Cancer (except skin),Cervical Cancer Screening,Cholesterol Screening,Chronic Kidney Disease,Colorectal Cancer Screening,Core preventive services for older men,Core preventive services for older women,Coronary Heart Disease,Current Asthma,Current Smoking,Dental Visit,Diabetes,Health Insurance,High Blood Pressure,High Cholesterol,Mammography,Mental Health,Obesity,Physical Health,Physical Inactivity,Sleep <7 hours,Stroke,Taking BP Medication,Teeth Loss
47141000400,47141000400,TN,Tennessee,Putnam,78,31.4,14.3,8.7,8.2,84.4,81.8,3,67.2,32.6,26.4,7.8,9.7,18.5,65.6,11.2,11.9,35.6,36.6,76.2,14.6,28.7,14,25.4,37.3,3.5,79.2,13.6
47141000500,47141000500,TN,Tennessee,Putnam,75.3,25.7,15.5,7.5,6.2,83,76.8,2.6,63.7,30.9,24.1,6.4,9.9,19.5,62.6,9.5,13.2,30.6,32,77.3,16.2,28.3,13.2,24.8,38.6,2.9,74.1,15.3
47141000600,47141000600,TN,Tennessee,Putnam,78.4,35.4,12.9,11,9,83.8,81.7,3.7,63.1,30,23.1,9.8,10,21.7,59.5,13.5,14.6,40.7,39.4,75,15.7,30.6,17.3,30.4,38.7,4.5,80.7,18.7
47141000700,47141000700,TN,Tennessee,Putnam,74.6,28.4,14.8,10.4,6.2,80.1,72.1,3.1,58.8,27.3,21.4,7.8,11.3,26,52.2,11.6,19,34.4,34.3,74.3,20.4,31.9,17.4,32.2,41.5,3.8,74.3,24.3
47141000800,47141000800,TN,Tennessee,Putnam,70.3,16.3,18,7.4,2.8,73.2,59.4,2,53.7,24.6,20.3,4.3,11.9,26.6,48.7,6.7,19.9,22.3,22.9,74.3,24.8,29,14.1,28.6,42.6,2.1,55.9,26.8
47141000900,47141000900,TN,Tennessee,Putnam,75,29.4,15.7,9.4,6.7,84.6,78.9,2.7,62.9,30.4,24.9,7.2,10.3,24.6,59.8,10.6,14.8,34,35,75.5,17.1,31,15.4,27.8,40.4,3.3,75.1,17.4
47141001000,47141001000,TN,Tennessee,Putnam,76.5,32.8,14.5,10.6,7.7,84.5,80.4,3.1,63,30.5,25,8.4,10.5,24.4,59.7,12.1,14.4,38.5,38.6,74.3,16.8,31.2,16.6,29.3,39.6,3.8,78.4,17.9
47141001100,47141001100,TN,Tennessee,Putnam,76.3,36.3,13,13.7,7.7,81.4,78.8,3.8,57.3,26.7,21.4,10.6,11.3,29.9,50.3,15,17.5,40.7,39.8,73.9,19.8,35.4,21.1,35.5,42,4.9,78.9,25.8
47141001200,47141001200,TN,Tennessee,Putnam,76.9,30.1,15,8.4,7.6,86.4,82.1,2.7,66.3,33,27.1,7.1,9.5,20.2,65.5,10.5,12.4,35.9,37,76.3,14.4,29,13.8,25.2,38,3.2,77.8,13.5
47141001300,47141001300,TN,Tennessee,Putnam,76.7,33.1,14.3,10.5,7.6,85.2,82.2,3.1,63.5,29.9,25,8.2,10.3,24.3,60.3,12.3,14.1,37.9,38.4,75.9,16.5,31.9,16.7,29,39.8,3.7,78.3,16.7
47143975000,47143975000,TN,Tennessee,Rhea,77.7,38.9,12.7,12.4,8.6,83.1,82.3,3.7,61.7,28.5,22.8,10.7,10.7,24.5,53.1,15.4,15,44.5,43.3,73.4,16.7,38.5,18.7,32.6,40.7,4.6,80.8,20.2
47143975100,47143975100,TN,Tennessee,Rhea,77,37.6,13.4,12,8.5,83.1,83.1,3.5,61.9,29.1,22.9,9.8,10.7,24.9,53.7,14.4,15.5,40.8,40.7,72.6,16.9,37.7,18.2,32.3,41,4.4,78.9,19.7
47143975200,47143975200,TN,Tennessee,Rhea,75.1,32.8,15.1,10.1,7.1,83.9,80.4,2.9,63.2,30.1,24.9,7.8,10.5,24.8,55.4,12,15.2,37.2,38,72.4,17.1,37.2,16.1,29.5,41.6,3.5,75.8,17.7
47143975300,47143975300,TN,Tennessee,Rhea,74.9,36.3,13.7,13.1,7.3,81,77.3,3.6,57.4,26.3,20.9,9.9,11.5,29.9,46.5,14.7,18.9,42.1,41.1,71.6,19.8,40.5,20.3,36,43.3,4.5,77.3,25.1
47143975401,47143975401,TN,Tennessee,Rhea,74.3,34.9,13.2,14.4,6.6,76.1,73.4,3.9,53.9,23.7,17.7,10.5,12.7,31.9,39.9,15.5,22.3,38.5,38,71.9,23.3,41.4,22.1,39.3,44.7,5.1,75.3,32.8
47143975402,47143975402,TN,Tennessee,Rhea,75.7,34.4,14.2,10.9,7.4,83.5,81.5,3.2,61.7,29.8,23.6,8.6,10.9,24.8,53.8,13,15.4,37.6,38.3,74,17.6,38,17.4,30.8,41.5,3.8,76.6,19.2
47145030100,47145030100,TN,Tennessee,Roane,80.1,34.3,13.2,7.3,9.5,88.4,89.1,2.9,73.3,37,29.7,7.6,8.8,13.3,69.6,11.3,8.3,38.5,41.5,76.7,10.6,29.8,11.8,22.1,35.5,3.2,81.5,8.4
47145030201,47145030201,TN,Tennessee,Roane,76.3,33.4,15.1,9.1,7.9,85.5,83.7,2.8,68,31.8,26,7.6,9.9,20.5,60,11.4,11.6,37.2,39.9,74.7,14.6,33.4,14.5,27.2,39.7,3.3,78.2,13.6
47145030202,47145030202,TN,Tennessee,Roane,77.1,34.5,14.3,9.4,8.6,85.1,83.3,3.2,68.7,32,24.2,8.4,9.9,19.5,59.3,11.9,12.5,38.1,39.9,74.8,14.4,32.5,14.5,27.6,38.8,3.7,79.4,14.7
47145030300,47145030300,TN,Tennessee,Roane,76.6,35.4,14.3,10.5,8.2,84,82.8,3.2,66.7,30.4,24.7,8.7,10.3,21.9,56.8,12.7,13.1,39.2,41.4,74.6,15.5,34.4,16.1,29.6,39.9,3.8,79.3,16.1
47145030400,47145030400,TN,Tennessee,Roane,77.3,36,14.1,10.3,8.6,84.6,83.6,3.2,67.4,31.1,24.5,8.9,10.2,21.2,57.6,12.8,12.8,39.5,41.3,74.2,15.1,33.8,15.8,29.3,39.7,3.9,79.9,15.6
47145030500,47145030500,TN,Tennessee,Roane,77.2,43.8,11.2,17.9,8.9,76.5,77.8,5.2,57.1,22.7,16.9,14.3,12.6,31.8,37.5,19.9,20.6,48.1,46,72.7,21.6,41.5,25.7,44.2,44,6.9,82.4,34
47145030600,47145030600,TN,Tennessee,Roane,75.9,34.6,14.6,10.5,7.7,83.8,81.8,3.1,65.8,29.7,23.9,8.5,10.6,23.4,54.8,12.6,14.1,38.5,40.4,74.1,16.5,35,16.5,30.8,40.9,3.8,78.5,17.3
47145030700,47145030700,TN,Tennessee,Roane,75.9,36.1,14.2,11.5,8,82.4,80.5,3.4,64.1,28.9,22.2,9.3,10.8,24.9,51.5,13.5,15,40,41.2,73.6,17.2,35.9,17.7,32.9,41.6,4.2,79,20
47145030800,47145030800,TN,Tennessee,Roane,76.9,38.9,12.7,13.5,8.2,80.3,79.4,4,60.9,26.3,19.7,10.8,11.6,27.1,45.9,15.9,16.7,43.2,42.6,73.5,18.9,38.4,20.3,37.1,42.9,5.2,80.6,24.8
47145030900,47145030900,TN,Tennessee,Roane,75.5,36.7,14,12.3,7.7,82.1,79.9,3.5,62.7,27.4,21.6,9.5,11.1,26.9,49.3,14,15.8,41,42,74,18,37.1,18.7,34.4,42.3,4.4,79,21.6
47147080101,47147080101,TN,Tennessee,Robertson,75.1,30.7,15.3,9.1,6.8,84.4,81.1,2.7,64.2,30.4,25.9,7.1,10.2,24.1,58.7,11.4,14,35.9,36.3,75,16.5,37.2,14.8,30.1,41,3.3,75.8,16.4
47147080103,47147080103,TN,Tennessee,Robertson,73.9,26.9,16.4,7.4,6.2,86,80.4,2.3,66.1,33.1,27.2,5.7,9.8,21.7,62.7,9.2,12.7,32,33.6,75.8,15.6,35,12.7,26.2,39.7,2.6,72.8,13.6
47147080104,47147080104,TN,Tennessee,Robertson,74.9,30.1,15.7,8.7,6.8,85.3,82.3,2.6,65.1,31.6,26.3,6.7,10,23.4,60.5,10.8,13.4,34.2,35.7,75.1,15.9,36.5,14.1,28.8,40.4,3,74.9,15
47147080200,47147080200,TN,Tennessee,Robertson,74.2,29.6,15.8,9,6.5,83.7,79.8,2.6,63.1,30.1,24.7,6.8,10.3,24.6,57.8,10.9,14.8,34.6,35.4,75.1,16.9,37.1,14.7,30.2,41,3.2,74.4,17
47147080301,47147080301,TN,Tennessee,Robertson,76,32.1,13.2,10.9,6.4,81.4,78,3.5,59,25.5,21,8.3,11.6,27.7,47.4,14.9,21.2,40.3,36.4,76,19.3,42.2,18,37.8,44.8,4.4,76.7,25.2
47147080302,47147080302,TN,Tennessee,Robertson,75.4,31,12.8,11,5.7,80.5,77.6,3.7,56,22.9,18.7,8.4,11.8,29.4,43,15.8,23.7,39,34.5,77.5,20.3,44.8,19.3,40,46.3,4.7,75,30
47147080401,47147080401,TN,Tennessee,Robertson,75.2,30.2,13.4,10.6,5.9,80.9,75.8,3.4,58.2,24.9,19.3,8,11.7,28.9,44.6,14.5,23.2,39.5,34.9,75.8,20,42.6,18.2,38.8,45.7,4.4,74.7,27.9
47147080402,47147080402,TN,Tennessee,Robertson,76.8,33.5,13,10.6,7.9,82.7,81.4,3.5,62.1,29.1,22.4,9,10.6,23.3,53.4,13.8,19.7,39.1,37.3,74.2,16.7,37.8,16.7,35.1,41.1,4.3,78.1,21.2
47147080500,47147080500,TN,Tennessee,Robertson,75.1,27.8,16.3,7.3,6.7,86.4,82.9,2.4,67.4,34.1,28.5,6,9.4,20.2,64.6,9.7,12.3,32.8,34.3,75.4,14.3,34.5,12.2,25.9,39.2,2.7,74.6,12.3
47147080603,47147080603,TN,Tennessee,Robertson,75.1,31.1,15.2,9.1,7.1,85.1,81.8,2.7,64.4,31.7,26.1,7.1,10.1,23.4,60.2,11.1,13.4,36.1,37.1,75,15.9,36.2,14.6,29.3,39.9,3.2,75.8,15.5
47147080604,47147080604,TN,Tennessee,Robertson,75.9,31.2,15.1,8.6,7.6,85.8,82.8,2.7,66.2,33.8,26.8,7,9.8,21.2,63.1,10.8,12.3,36.2,37.3,74.8,14.9,34.8,13.7,27.7,38.9,3.1,77,14.2
47147080605,47147080605,TN,Tennessee,Robertson,73.7,29,16.2,8.8,6.4,84.6,79.5,2.5,63.3,31.1,26.5,6.4,10.2,25,58.8,10.3,14.3,34.2,35.5,74,16.9,36.2,14.2,29.5,40.7,3,73.9,16.1
47147080606,47147080606,TN,Tennessee,Robertson,74.4,30.3,15.7,9,6.8,84.6,81,2.7,65.1,31.7,26.6,7,10.2,24.1,59,10.9,13.8,34.1,35.5,74.3,16.5,36.7,14.4,29,40.6,3.2,74.6,15.7
47147080700,47147080700,TN,Tennessee,Robertson,74.9,30.8,15.3,9.1,6.8,84.8,81.8,2.7,63.8,31.4,26.2,7.1,10.2,24.2,59.3,11.3,13.4,35.7,36.6,75.6,16.4,37.3,14.9,29.5,40.7,3.2,75.4,15.9
47149040101,47149040101,TN,Tennessee,Rutherford,73.4,25.8,16.6,8.3,5,84.3,76.9,2.5,61.2,25.8,23.8,5.7,10.7,25.4,54.9,10.7,20.9,33.7,32.2,73.3,18.7,38.2,15.3,31.7,45.5,2.8,69.7,19.6
47149040102,47149040102,TN,Tennessee,Rutherford,74.4,24,17.1,6.9,4.6,87.1,79.9,2.2,62.4,26.9,25.3,4.6,10.7,23.6,59.6,9.7,15.8,31.9,29.7,75.8,17.4,37.7,13.3,27.5,45.8,2.5,68.7,15.3
47149040103,47149040103,TN,Tennessee,Rutherford,74.1,20.8,17.3,5.9,3.9,87.2,78.6,2,62.3,27.9,24.9,3.8,10.8,23.4,57.6,8.9,18.4,29.8,26.3,76,17.7,38.1,12.5,28,47.5,2.2,64.6,16.6
47149040104,47149040104,TN,Tennessee,Rutherford,74.4,26,16,8.5,4.9,84.6,77.2,2.6,60,26.1,23.2,5.6,11.4,26.9,53,11.1,19,34.4,31.1,74.6,19.3,39.5,15.4,31.8,47,3,69.7,21.2
47149040105,47149040105,TN,Tennessee,Rutherford,73.3,25.1,17.5,7.8,5.1,85.5,77.7,2.3,63,27.1,25.2,5.3,10.6,24.8,58,9.8,17.3,32.5,31.6,73.2,18,36.6,14.1,28.9,44.4,2.6,69.4,17.1
47149040200,47149040200,TN,Tennessee,Rutherford,74.6,26.4,16.8,7.7,5.6,86.5,80.2,2.4,64.4,28.3,25.9,5.6,10.3,22.9,60.8,10.2,15.4,33.5,32.5,73.3,16.8,36.2,13.8,27.6,43.7,2.7,71.3,15.8
47149040302,47149040302,TN,Tennessee,Rutherford,74,26.3,18,7.5,5.7,86.6,80.5,2.2,65.4,29.6,26.6,5.3,10,22.8,63.4,9.3,13.8,31.9,32.6,73.8,16.5,34.5,13.1,26.3,42.7,2.5,71.1,14.3
47149040303,47149040303,TN,Tennessee,Rutherford,76.1,30.1,16.1,8.8,7,85.2,80.1,2.8,66,28.7,25.5,6.9,10.5,21.7,62.1,11.1,13.8,35.8,35,73.3,16.9,35.2,14.4,27.9,42.1,3.2,75,16
47149040304,47149040304,TN,Tennessee,Rutherford,76.3,30.9,15.7,9.2,6.9,85.5,81.1,2.8,65.4,27.9,25,7,10.7,23,60.2,11.9,14.5,37.1,35.5,74.1,17,36.8,15.1,29.5,43.1,3.4,75.8,16.8
47149040305,47149040305,TN,Tennessee,Rutherford,75.8,32.8,13.5,12.5,6.2,80.4,76.7,3.5,58.2,22.4,20.3,8.3,12.9,29.9,47.3,14.5,20.6,37.5,35,72.9,22.8,41.8,20.5,37.7,46.4,4.3,74.3,27.5
47149040306,47149040306,TN,Tennessee,Rutherford,73.5,21.7,18.4,6,4.6,85.4,77.9,1.9,64.6,29,27.6,4.1,10,20.8,63.5,8.1,13.9,28.8,28.6,75.1,16.2,33.4,11.4,24.2,43.1,2.1,67.2,13
47149040307,47149040307,TN,Tennessee,Rutherford,75.8,27,17.1,6.9,6.2,88.4,84.4,2.2,68,31.1,28.8,5.2,9.7,19.1,68.6,9.3,11.1,32.4,33.5,75.2,14.4,33.1,12.2,23.5,40.9,2.4,73,11.2
47149040308,47149040308,TN,Tennessee,Rutherford,73.6,23.8,17.7,6.8,4.8,86.3,80.4,2.1,63.3,27.8,25.9,4.6,10.2,23.2,60.5,9,14.6,28.7,28.7,75.3,17.2,35.9,12.8,26.5,44.7,2.4,67.6,14.8
47149040403,47149040403,TN,Tennessee,Rutherford,74.1,26.6,16.4,8.3,5.5,84.4,78.5,2.5,61.8,27.1,24.5,6,10.3,23.4,57.6,10.8,18.1,32.9,32.6,73.7,17.6,36.7,14.5,29.6,43.5,2.9,71.3,18.4
47149040501,47149040501,TN,Tennessee,Rutherford,74.1,25.2,18.7,6.7,5.8,88.2,82.1,2.1,66.8,31.4,28.1,4.9,9.8,20.3,67.5,8.4,11.8,29.9,31.5,74.8,15.2,33.2,11.7,23.2,41.2,2.3,70.3,12.2
47149040502,47149040502,TN,Tennessee,Rutherford,74.7,28.5,17.1,8.4,6.2,86.5,81.1,2.4,64.9,28.6,25.5,6,10.4,23.3,62.5,10.2,13.4,33.5,33.8,74,16.9,35.7,14.2,27.2,42.6,2.8,72.6,15.5
47149040600,47149040600,TN,Tennessee,Rutherford,76.3,31.2,16.3,8.8,7.3,86.5,83.1,2.7,66.8,29.8,26.3,7,9.9,21.2,65.2,11.2,12.1,37,37.3,74.4,15.3,34.1,14.2,26.6,40.6,3.1,76.4,14
47149040701,47149040701,TN,Tennessee,Rutherford,73.2,21.3,19.8,5.3,5,87.9,80.2,1.7,68.4,32.6,28.8,3.9,9.4,18.7,69.1,7,11.1,26.9,28.3,75.7,14.9,31.6,10.2,21,41.1,1.8,67,10.7
47149040702,47149040702,TN,Tennessee,Rutherford,74.2,26.1,18,7.3,5.8,87,80.7,2.2,66.5,29.7,26.7,5.3,10,21.5,64.6,9.2,12.8,31.6,32.3,74.7,16.1,34.2,12.8,25.1,42,2.5,71.3,13.9
47149040805,47149040805,TN,Tennessee,Rutherford,75.4,24.6,17.1,6.3,5.5,88.1,82.9,2.1,66.5,31,28.7,4.7,9.8,19.3,66.6,9.1,12.2,31,31,75.4,14.9,34.3,11.8,23.7,42.7,2.3,70.8,11.6
47149040806,47149040806,TN,Tennessee,Rutherford,74.9,28.3,16.9,8.2,6.1,86.6,81.5,2.4,63.9,29.3,27.1,5.9,10.3,22.2,63.8,10.2,12.9,34.5,35.1,74.3,16.5,34.7,14.2,26.5,41.9,2.7,73.7,14
47149040807,47149040807,TN,Tennessee,Rutherford,74.2,24.7,18.7,6.5,5.6,88.1,82,2,66.7,30.9,27.6,4.7,9.8,20.1,67.8,8.4,11.5,29.7,31,75.4,15.3,33.3,11.7,23,41.6,2.2,70.1,11.9
47149040808,47149040808,TN,Tennessee,Rutherford,75.1,24.8,18.1,6,5.8,88.9,82.9,2,68.3,32.8,29.6,4.7,9.4,17.5,70.6,8.3,9.9,30.9,32.1,76.1,14,32.7,10.9,21.2,40.3,2.1,71.6,9.9
47149040809,47149040809,TN,Tennessee,Rutherford,74.7,27.1,17.6,7.3,6,87.6,82,2.3,66,30.3,27.6,5.6,9.9,21,65.8,9.4,11.4,31.8,32.9,74.4,15.7,34.7,12.8,24.5,41.5,2.5,71.9,12.7
47149040810,47149040810,TN,Tennessee,Rutherford,76.3,31.3,16.1,9,7.3,86.9,82.9,2.7,65.2,29.9,26.6,7.2,10.2,21.7,64,11.3,12.4,36.6,36.7,72.9,16,34.9,14.7,27.3,41.1,3.2,76.1,15.3
47149040901,47149040901,TN,Tennessee,Rutherford,74.9,26.1,17.7,7.1,5.7,86.3,81.2,2.2,65.3,29.7,27.6,5.3,10,20.5,65.3,9.6,12.6,31.7,32.3,74.1,15.6,33.7,12.5,24.8,42,2.5,72,13.4
47149040902,47149040902,TN,Tennessee,Rutherford,73.9,21.4,19.2,5.1,5.1,87.9,81.1,1.8,69.5,33.2,29.6,3.8,9.3,17.1,70.3,7.1,10.6,26.8,28.4,76.3,14.2,31.2,9.9,20.2,40.6,1.8,67.8,9.4
47149040903,47149040903,TN,Tennessee,Rutherford,72.6,20,19.4,5.3,4.3,85.6,77.2,1.8,65.9,30.5,27.7,3.7,9.9,19.8,64.9,7,12.6,25.7,26.3,75.5,16.4,32.6,10.6,22.5,42.6,1.8,64.3,12.3
